Date,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BES,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CUW,CYP,CZE,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,SWZ,ETH,FRO,FLK,FJI,FIN,FRA,PYF,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRL,GRD,GTM,GIN,GNB,GUY,HTI,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,IMN,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MDA,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,NCL,NZL,NIC,NER,NGA,PRK,MKD,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,ROU,RUS,RWA,SHN,KNA,LCA,SPM,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,KOR,SSD,ESP,LKA,SDN,SUR,SWE,CHE,SYR,TWN,TJK,TZA,THA,TLS,TGO,TON,TTO,TUN,TUR,TCA,TUV,UGA,UKR,ARE,GBR,USA,URY,UZB,VUT,VAT,VEN,VNM,WLF,YEM,ZMB,ZWE,World
13/06/2021,3527,2453,3571,127,831,0,42,85343,4484,107,910,13007,4953,236,1221,13118,47,2978,25088,325,102,33,1,15542,17,9479,896,487706,1,3,17900,167,8,335,1310,25932,273,2,98,174,30707,4636,95778,146,160,0,4322,306,8132,1087,123,374,30225,834,2525,154,0,3707,21048,15623,2295,120,16,1266,676,4242,1,0,4,980,110417,142,156,180,5048,89834,789,94,12422,0,1,8455,167,69,426,361,6631,210,29904,30,374305,52879,82098,16705,4941,29,6430,127002,997,14075,9592,7586,3410,0,1820,1890,3,2456,7790,326,93,3161,58,4343,818,0,887,1159,3908,197,523,419,0,475,18,230150,0,6154,33,338,1601,1,9211,841,3244,995,0,8412,17742,0,28,188,192,2117,0,5471,789,2513,21723,0,3533,6444,165,10834,188708,22788,74573,17047,577,31834,124314,370,0,0,80,0,12,0,90,37,7572,1154,6962,43,82,34,12439,4404,0,774,57765,1988,115,80501,2136,2732,404,14574,10749,1810,437,91,21,1449,18,126,0,670,13515,48721,18,0,428,53795,1726,154373,595862,4995,708,1,0,2829,59,7,1349,1389,1632,3831169
14/06/2021,3612,2453,3579,127,836,0,42,86029,4488,107,910,13012,4955,237,1236,13172,47,2987,25093,326,102,33,1,15614,17,9495,926,488726,1,3,17915,167,8,348,1310,25946,276,2,98,174,30804,4636,96366,146,160,0,4388,306,8152,1098,123,374,30229,846,2526,154,0,3708,21051,15654,2299,120,16,1266,676,4250,1,0,4,980,110480,142,157,180,5060,89844,789,94,12443,0,1,8465,167,69,430,365,6653,210,29925,30,377031,53116,82217,16736,4941,29,6428,127038,1011,14135,9602,7586,3421,0,1828,1899,3,2456,7801,326,93,3165,58,4348,818,0,889,1159,3968,198,523,419,0,476,18,230187,0,6154,33,345,1602,1,9213,841,3248,1008,0,8465,17746,0,28,188,192,2117,0,5472,789,2532,21782,0,3539,6451,165,10954,188708,22845,74574,17047,579,31861,124681,372,0,0,80,0,12,0,90,37,7590,1155,6970,43,82,34,12441,4406,0,774,57879,1992,115,80517,2260,2732,412,14574,10749,1815,452,91,21,1466,19,126,0,677,13567,48795,18,0,434,53812,1730,154386,596051,5036,708,1,0,2845,59,7,1350,1416,1635,3839163
15/06/2021,3683,2454,3588,127,842,0,42,86615,4489,107,910,13016,4958,239,1246,13222,47,2995,25099,326,103,33,1,15738,17,9534,926,491411,1,3,17932,167,8,361,1310,25973,276,2,98,174,30865,4636,96965,146,160,0,4407,306,8160,1106,123,375,30229,854,2527,154,0,3717,21061,15691,2305,120,17,1266,676,4257,1,0,5,980,110560,142,157,180,5083,89937,790,94,12465,0,1,8500,167,69,437,369,6674,210,29935,30,379573,53280,82351,16762,4941,29,6428,127101,1012,14202,9614,7586,3428,0,1831,1905,3,2464,7804,326,93,3166,58,4353,818,0,891,1162,4069,198,523,419,0,477,18,230428,0,6156,33,355,1602,1,9217,842,3248,1040,0,8506,17747,0,28,188,192,2117,0,5472,789,2565,21828,0,3542,6452,165,11069,189261,22963,74626,17049,579,31957,125055,372,0,0,80,0,12,0,90,37,7606,1156,6976,43,82,34,12446,4408,0,775,58087,1993,115,80579,2315,2732,418,14574,10752,1821,460,91,21,1485,19,126,0,686,13656,48879,18,0,459,53894,1734,154407,596374,5089,709,1,0,2865,61,7,1350,1444,1637,3849914
16/06/2021,3683,2454,3598,127,847,0,42,87261,4490,107,910,13020,4959,240,1259,13282,47,3006,25110,327,103,33,1,15826,17,9608,926,494113,1,3,17957,167,8,368,1313,26001,279,2,98,174,30922,4636,97560,146,160,0,4437,306,8162,1118,123,375,30254,857,2527,154,0,3726,21153,15723,2310,120,17,1266,676,4260,1,0,5,982,110604,142,157,181,5096,90074,790,94,12478,0,1,8527,167,69,438,373,6691,210,29944,30,381903,53476,82480,16781,4941,29,6428,127153,1012,14282,9622,7586,3428,0,1837,1912,3,2475,7808,326,93,3166,58,4357,818,0,892,1163,4142,200,523,419,0,479,18,230624,0,6159,33,369,1603,1,9221,844,3250,1073,0,8558,17751,0,28,189,192,2117,0,5472,790,2591,21874,0,3544,6457,165,11181,189261,23121,74688,17055,579,32028,125443,376,0,0,80,0,12,0,90,37,7621,1156,6980,46,82,34,12456,4409,0,775,58223,1994,115,80615,2374,2737,427,14574,10757,1826,478,91,21,1525,19,127,0,695,13721,48950,18,0,508,53980,1738,154423,596757,5120,711,1,0,2886,61,7,1351,1492,1640,3859996
17/06/2021,3842,2454,3605,127,851,0,42,87789,4491,107,910,13024,4959,240,1271,13345,47,3015,25117,327,103,33,1,15924,17,9626,940,496427,1,3,17980,167,8,380,1313,26013,280,2,98,174,31140,4636,98156,146,161,0,4459,306,8165,1123,123,375,30257,866,2528,154,0,3733,21175,15760,2315,120,19,1267,676,4262,1,0,6,982,110660,142,157,181,5114,90179,790,94,12494,0,1,8549,167,69,441,385,6691,210,29948,30,383490,53753,82619,16811,4979,29,6427,127190,1023,14329,9635,7586,3434,0,1842,1916,3,2482,7811,326,95,3170,58,4363,818,0,892,1164,4202,201,523,419,0,480,18,230792,0,6162,33,380,1604,1,9225,844,3250,1107,0,8597,17754,0,28,189,193,2117,0,5472,790,2626,21913,0,3545,6458,167,11294,189757,23276,74734,17057,581,32115,125853,377,0,1,80,0,12,0,90,37,7635,1158,6985,51,82,34,12464,4409,0,775,58323,1996,115,80634,2425,2737,436,14574,10759,1832,497,91,21,1555,19,127,0,699,13792,49012,18,0,542,54041,1741,154432,597056,5152,713,1,0,2906,61,7,1351,1525,1647,3869295
18/06/2021,3934,2454,3615,127,853,0,42,88247,4492,107,910,13027,4961,240,1286,13399,47,3025,25117,328,103,33,1,15924,17,9630,940,498903,1,3,17987,167,8,394,1313,26024,281,2,98,174,31259,4636,98746,146,161,0,4473,306,8168,1132,125,375,30275,866,2528,154,0,3742,21234,15791,2321,120,19,1267,677,4276,1,0,6,982,110728,142,157,181,5131,90270,793,94,12514,0,1,8595,167,69,442,388,6719,210,29950,30,385137,54043,82746,16834,4979,29,6427,127225,1028,14377,9647,7586,3437,0,1851,1920,3,2485,7815,327,95,3173,58,4363,818,0,895,1166,4276,203,524,420,0,480,18,230959,0,6165,33,390,1605,1,9233,844,3251,1134,0,8641,17755,0,28,189,193,2117,0,5474,790,2626,21940,0,3548,6465,167,11411,189933,23385,74782,17061,582,32212,126300,378,0,1,80,0,12,0,90,37,7650,1158,6990,51,82,34,12478,4411,0,775,58441,1997,115,80652,2480,2737,443,14574,10761,1837,518,91,21,1577,19,127,0,713,13874,49071,18,0,584,54097,1747,154450,597656,5207,717,1,0,2925,62,7,1352,1554,1656,3878488
19/06/2021,4030,2454,3624,127,856,0,42,88742,4496,107,910,13030,4961,241,1297,13466,47,3035,25132,328,103,33,1,16088,17,9630,940,501108,1,3,17989,167,8,414,1313,26055,281,2,98,174,31392,4636,99335,146,161,0,4473,307,8169,1148,125,375,30278,873,2530,155,0,3754,21284,15829,2327,120,19,1267,677,4280,1,0,6,982,110750,142,158,181,5148,90369,793,94,12534,0,1,8645,168,69,444,393,6759,210,29950,30,386708,54291,82854,16860,4979,29,6427,127253,1031,14405,9656,7586,3447,0,1862,1925,3,2493,7819,329,95,3173,58,4367,818,0,896,1168,4348,205,524,420,0,480,18,230959,0,6168,33,400,1605,1,9237,847,3258,1134,0,8675,17758,0,28,189,193,2117,0,5475,790,2626,21940,0,3550,6468,173,11521,189933,23538,74823,17062,582,32308,126761,379,0,1,80,0,12,0,90,37,7663,1158,6997,52,82,34,12478,4412,0,775,58590,2002,115,80652,2534,2737,454,14574,10762,1841,538,91,21,1609,19,127,0,732,13960,49122,18,0,626,54142,1752,154470,597826,5241,718,1,0,2943,64,7,1353,1595,1666,3886668
20/06/2021,4122,2454,3631,127,859,0,42,89043,4498,107,910,13037,4962,241,1306,13548,47,3044,25136,328,103,33,1,16132,17,9630,940,502139,1,3,17990,167,8,431,1313,26077,283,2,98,174,31513,4636,99934,146,161,0,4473,308,8174,1159,125,375,30280,879,2530,155,0,3756,21293,15859,2332,120,19,1268,677,4283,1,0,7,982,110765,142,158,181,5160,90385,793,94,12548,0,1,8694,168,69,447,398,6766,210,29950,30,388135,54662,82965,16885,4979,29,6427,127270,1033,14425,9662,7666,3456,0,1870,1931,3,2496,7822,329,95,3174,58,4369,818,0,901,1168,4408,206,524,420,0,481,18,231187,0,6170,33,405,1605,1,9238,848,3262,1161,0,8726,17758,0,28,189,193,2117,0,5475,790,2710,22007,0,3551,6475,173,11633,190202,23621,74828,17065,583,32326,127206,382,0,1,80,0,12,0,90,37,7677,1158,7001,52,82,34,12478,4412,0,775,58702,2004,115,80652,2581,2737,460,14574,10764,1845,549,91,21,1629,19,128,0,737,14038,49185,18,0,660,54171,1757,154492,597905,5271,718,1,0,2958,66,7,1355,1644,1672,3893436
21/06/2021,4215,2454,3641,127,868,0,42,89490,4499,107,910,13043,4963,243,1311,13626,47,3053,25141,329,103,33,1,16174,17,9643,1069,503120,1,3,18000,167,8,441,1313,26087,283,2,98,174,31645,4636,100582,146,161,0,4530,308,8182,1170,125,375,30280,879,2531,155,0,3758,21304,15898,2336,120,19,1268,677,4286,1,0,7,982,110805,142,158,181,5175,90395,794,94,12565,0,1,8735,168,69,449,400,6772,210,29959,30,389302,54956,83101,16910,4979,29,6427,127291,1034,14460,9671,7666,3461,0,1877,1937,3,2496,7825,329,95,3178,58,4371,818,0,903,1171,4477,206,524,420,0,481,18,231244,0,6173,33,419,1605,1,9244,848,3265,1179,0,8772,17759,0,28,189,193,2118,0,5477,790,2741,22034,0,3554,6477,173,11743,190645,23749,74829,17068,583,32391,127641,388,0,2,80,0,12,0,90,37,7691,1158,7004,52,82,35,12496,4415,0,775,58795,2006,115,80689,2633,2737,467,14574,10764,1848,569,91,21,1658,19,128,0,747,14118,49236,18,0,680,54192,1763,154505,598165,5316,718,1,0,2973,69,7,1355,1691,1685,3900418
22/06/2021,4293,2455,3650,127,875,0,42,90281,4502,107,910,13049,4963,244,1326,13702,47,3063,25144,329,104,33,1,16243,17,9648,1069,505223,1,3,18008,168,8,459,1320,26155,284,2,98,174,31690,4636,101302,146,164,0,4546,309,8188,1180,125,375,30283,888,2531,155,0,3769,21315,15935,2341,120,21,1269,677,4290,1,0,9,983,110856,142,158,181,5199,90472,794,94,12581,0,1,8785,168,69,452,404,6818,210,29963,30,390660,55291,83217,16935,4979,29,6428,127322,1037,14504,9683,7666,3484,0,1888,1945,3,2497,7829,329,99,3181,58,4375,818,0,903,1173,4554,207,524,420,0,482,18,231505,0,6175,33,430,1606,1,9247,852,3267,1179,0,8813,17762,0,28,189,193,2118,0,5477,790,2782,22073,0,3555,6483,173,11849,190645,23809,74858,17074,584,32465,128180,392,0,3,84,0,12,0,90,37,7703,1159,7010,52,84,35,12502,4416,0,775,59092,2007,115,80719,2704,2748,477,14608,10765,1851,575,91,21,1693,19,128,0,761,14223,49293,18,0,714,54220,1767,154523,598509,5350,720,1,0,2989,69,7,1355,1744,1691,3909406
23/06/2021,4366,2455,3660,127,878,0,42,90986,4503,107,910,13054,4965,244,1330,13787,47,3072,25149,329,104,33,1,16329,17,9651,1069,507488,1,3,18013,168,8,475,1320,26176,284,2,98,174,31746,4636,101947,146,164,0,4567,309,8190,1193,125,375,30289,891,2531,155,0,3773,21367,15967,2346,120,21,1269,677,4292,1,0,13,983,110889,142,159,181,5211,90523,794,94,12595,0,1,8845,168,69,452,413,6844,210,29971,30,391981,55594,83329,16968,4989,29,6428,127352,1042,14563,9693,7666,3514,0,1894,1953,3,2497,7832,329,99,3183,58,4375,818,0,905,1177,4637,207,525,420,0,483,18,231847,0,6178,33,438,1608,1,9254,857,3269,1224,0,8894,17766,0,28,190,193,2118,0,5478,792,2816,22108,0,3555,6491,173,11973,190906,23928,74893,17077,586,32626,128719,397,0,3,84,0,12,0,90,37,7716,1159,7013,53,84,35,12502,4417,0,775,59258,2008,115,80748,2769,2750,482,14616,10766,1855,599,91,21,1744,19,128,0,768,14318,49358,18,0,752,54299,1773,154532,598895,5374,722,1,0,2989,70,7,1355,1794,1692,3918752
24/06/2021,4452,2455,3669,127,881,0,42,91438,4505,107,910,13055,4965,244,1334,13868,47,3082,25152,329,104,33,1,16414,17,9653,1095,509526,1,3,18022,168,8,493,1320,26193,285,2,98,174,31797,4636,102636,146,164,0,4581,309,8192,1209,126,375,30291,896,2531,155,0,3781,21377,16002,2351,120,21,1269,678,4296,1,0,13,984,110933,142,159,181,5228,90616,794,94,12613,0,1,8894,168,69,458,415,6879,210,29972,30,393310,55949,83473,16999,4989,29,6429,127362,1049,14605,9703,7666,3538,0,1903,1958,3,2500,7835,329,110,3185,58,4378,818,0,905,1178,4721,207,525,420,0,483,18,232068,0,6180,33,453,1609,1,9265,863,3275,1279,0,8918,17768,0,28,190,193,2118,0,5481,792,2848,22152,0,3555,6500,173,12086,191073,24036,74917,17079,587,32771,129278,402,0,3,84,0,12,0,90,37,7730,1159,7019,55,87,35,12502,4417,0,775,59406,2009,115,80766,2814,2750,490,14619,10769,1859,605,91,21,1775,20,128,0,775,14406,49417,18,0,781,54366,1775,154561,599236,5413,723,1,0,3023,72,7,1356,1855,1709,3927407
25/06/2021,4519,2455,3678,127,883,0,42,91979,4505,107,910,13061,4967,245,1335,13976,47,3093,25160,329,104,33,1,16496,17,9655,1095,511534,1,3,18026,168,8,509,1320,26198,286,2,98,174,32012,4636,103321,146,165,0,4602,309,8196,1219,126,375,30292,898,2531,155,0,3789,21433,16031,2356,120,21,1269,678,4302,1,0,14,984,110966,142,159,181,5237,90678,794,94,12634,0,1,8960,168,69,459,420,6902,211,29980,30,394493,56371,83588,17033,4989,29,6429,127418,1051,14636,9710,7666,3556,0,1913,1964,3,2501,7839,329,110,3185,58,4381,818,0,906,1179,4803,209,525,420,0,486,18,232346,0,6182,33,462,1609,1,9268,865,3282,1305,0,8945,17773,0,28,190,193,2119,0,5484,792,2848,22188,0,3556,6505,173,12215,191447,24152,74953,17081,588,32911,129869,404,0,3,84,0,12,0,90,37,7743,1161,7024,55,87,35,12505,4417,0,775,59621,2012,115,80779,2862,2750,494,14619,10771,1862,610,91,21,1819,20,128,0,791,14489,49473,18,0,830,54429,1782,154583,599764,5447,725,1,0,3038,74,7,1357,1915,1721,3936641
26/06/2021,4594,2456,3685,127,887,0,42,92317,4506,107,910,13064,4967,245,1341,14053,47,3103,25160,329,104,33,1,16551,17,9655,1095,513051,1,3,18027,168,8,523,1320,26215,286,2,98,174,32163,4636,104014,146,165,0,4602,311,8197,1231,126,375,30296,912,2531,155,0,3796,21485,16062,2361,121,21,1269,678,4309,1,0,15,984,110978,142,159,181,5255,90746,794,94,12646,0,1,9008,168,69,462,425,6916,211,29980,30,395751,56729,83711,17061,4989,29,6429,127458,1057,14665,9718,7666,3574,0,1919,1971,3,2503,7841,329,113,3185,58,4381,818,0,906,1181,4884,209,525,420,0,486,18,232521,0,6183,33,477,1609,1,9273,867,3290,1345,0,8975,17773,0,28,190,193,2119,0,5484,792,2848,22211,0,3556,6514,173,12365,191447,24244,74974,17083,588,33177,130479,411,0,3,84,0,12,0,90,37,7760,1163,7029,55,93,36,12505,4419,0,775,59778,2013,115,80779,2905,2750,499,14619,10771,1864,623,91,21,1870,21,128,0,800,14579,49524,18,0,868,54473,1792,154600,599925,5474,727,1,0,3055,74,7,1358,1967,1725,3944184
27/06/2021,4650,2456,3693,127,889,0,42,92568,4508,107,910,13064,4968,245,1345,14172,47,3113,25160,329,104,33,1,16581,17,9655,1095,513772,1,3,18027,168,8,540,1320,26228,286,2,98,174,32298,4636,104678,146,165,0,4602,312,8200,1241,126,375,30298,916,2532,155,0,3797,21523,16092,2367,121,21,1269,678,4314,1,0,15,984,110996,142,159,181,5266,90754,795,94,12664,0,1,9050,168,69,462,437,6916,211,29980,30,396730,57138,83845,17091,4989,29,6429,127472,1061,14675,9727,7759,3595,0,1933,1977,3,2503,7843,329,113,3187,58,4383,818,0,906,1182,4944,209,525,420,0,486,18,232564,0,6184,33,478,1609,1,9277,868,3297,1400,0,9009,17774,0,28,190,193,2119,0,5484,792,2967,22231,0,3559,6524,173,12517,191584,24372,74979,17084,588,33253,131070,420,0,3,84,0,12,0,90,37,7775,1164,7031,55,94,36,12505,4419,0,775,59900,2015,115,80779,2944,2754,507,14619,10773,1867,632,91,21,1912,21,128,0,817,14654,49576,18,0,903,54498,1796,154624,600000,5494,729,1,0,3068,76,7,1360,2022,1736,3950278
28/06/2021,4730,2456,3699,127,891,0,42,93142,4510,107,910,13067,4970,245,1348,14276,47,3122,25168,329,104,33,1,16631,17,9658,1125,514486,1,3,18040,168,8,556,1320,26239,286,2,98,174,32454,4636,105326,146,165,0,4648,313,8202,1253,126,375,30298,916,2533,155,0,3801,21523,16125,2371,121,22,1269,678,4315,1,0,17,984,111040,142,159,181,5275,90762,795,94,12682,0,1,9089,168,69,466,438,6922,211,29989,30,397637,57561,83985,17121,4989,29,6429,127500,1061,14713,9737,7759,3612,0,1943,1982,3,2503,7845,329,120,3191,58,4383,818,0,909,1187,5001,209,525,420,0,487,18,232608,0,6187,33,479,1609,1,9283,869,3309,1445,0,9051,17774,0,28,190,193,2119,0,5484,792,3013,22254,0,3561,6529,173,12641,191899,24456,74979,17086,588,33311,131671,427,0,3,84,0,12,0,90,37,7789,1164,7039,55,97,36,12509,4419,0,775,60038,2017,116,80789,2985,2754,512,14619,10773,1870,635,91,21,1934,21,128,0,822,14737,49634,18,0,956,54517,1802,154642,600159,5524,731,1,0,3068,78,7,1361,2091,1749,3956837
29/06/2021,4794,2456,3708,127,894,0,42,93668,4514,107,910,13068,4973,246,1351,14388,47,3132,25170,329,104,33,1,16702,17,9663,1125,516424,1,3,18049,168,8,575,1324,26275,286,2,98,174,32489,4636,105934,146,165,0,4661,313,8205,1270,126,375,30298,924,2534,155,0,3815,21545,16148,2376,121,23,1269,678,4320,1,0,21,984,111085,142,159,181,5297,90819,795,94,12695,0,1,9147,169,69,468,443,6980,211,29991,30,398454,58024,84127,17156,4989,29,6429,127542,1065,14743,9743,7759,3621,0,1961,1992,3,2508,7848,329,123,3191,58,4385,818,0,911,1194,5108,210,525,420,0,487,18,232803,0,6191,33,484,1610,1,9292,872,3320,1445,0,9071,17778,0,28,190,193,2120,0,5484,792,3056,22281,0,3561,6536,173,12763,191899,24557,75005,17092,588,33605,132314,431,0,3,84,0,12,0,90,37,7804,1166,7043,55,98,36,12510,4419,0,775,60264,2018,117,80829,3030,2754,516,14626,10775,1873,643,91,21,1970,22,129,0,833,14843,49687,18,0,989,54531,1807,154666,600488,5558,733,1,0,3084,80,7,1361,2138,1761,3964997
30/06/2021,4871,2456,3716,127,900,0,42,94304,4514,107,910,13070,4974,246,1352,14503,47,3143,25173,329,104,33,1,16767,17,9665,1125,518488,1,3,18061,168,8,602,1324,26296,286,2,98,174,32545,4636,106544,146,165,0,4667,313,8206,1284,126,375,30303,924,2534,155,0,3822,21560,16169,2381,121,23,1269,678,4320,1,0,21,984,111110,142,159,181,5316,90875,796,94,12706,0,1,9215,171,69,469,447,7005,211,29992,30,399459,58491,84264,17186,4998,29,6429,127566,1075,14784,9750,7759,3634,0,1969,2000,3,2513,7851,329,127,3193,58,4385,818,0,913,1196,5170,210,525,420,0,489,18,233047,0,6194,33,496,1613,1,9296,878,3334,1521,0,9112,17778,0,28,191,193,2120,0,5484,794,3100,22321,0,3563,6545,173,12895,192331,24662,75021,17096,590,33786,132973,438,0,3,84,0,12,0,90,37,7819,1166,7047,56,100,36,12510,4419,0,775,60647,2021,117,80875,3077,2754,522,14629,10773,1876,648,91,21,2023,23,129,0,847,14959,49732,18,0,1023,54581,1811,154692,600788,5593,736,1,0,3119,81,7,1361,2199,1789,3974203
1/07/2021,4962,2456,3726,127,903,0,42,94772,4517,107,910,13075,4975,246,1353,14646,47,3153,25180,329,104,33,1,16822,17,9667,1158,520420,1,3,18067,168,8,628,1324,26315,287,2,98,174,32588,4636,107137,146,166,0,4674,315,8209,1302,126,375,30304,933,2535,155,0,3840,21605,16194,2387,122,25,1269,678,4325,1,0,24,984,111139,142,159,181,5327,90938,796,94,12710,0,1,9282,172,69,473,451,7030,211,29992,30,400312,58995,84389,17216,5000,29,6429,127587,1080,14808,9756,7759,3640,0,1979,2009,3,2520,7854,329,128,3198,58,4387,818,0,915,1199,5254,213,525,420,0,489,18,233248,0,6194,33,508,1613,1,9298,884,3347,1556,0,9145,17781,0,28,191,193,2121,0,5485,794,3140,22345,0,3565,6552,173,13017,192687,24797,75044,17101,591,33861,133633,448,0,3,84,0,12,0,90,37,7832,1168,7047,57,102,36,12511,4419,0,775,61029,2024,117,80883,3120,2760,531,14630,10773,1879,661,91,21,2080,24,130,0,857,15065,49774,18,0,1061,54644,1819,154720,601071,5619,740,1,0,3136,81,7,1361,2271,1808,3982744
2/07/2021,5048,2456,3735,127,906,0,42,95382,4518,107,910,13078,4977,246,1356,14778,47,3164,25185,330,104,33,1,16879,17,9667,1158,522296,1,3,18083,168,8,660,1324,26339,287,2,98,174,32809,4636,107723,146,166,0,4686,315,8212,1322,126,375,30308,937,2536,155,0,3846,21623,16215,2393,122,25,1269,678,4327,1,0,25,984,111163,142,159,181,5335,91007,796,94,12722,0,1,9350,172,69,477,456,7059,211,29992,30,401050,59534,84516,17256,5000,29,6429,127615,1082,14833,9760,7759,3651,0,1995,2019,3,2526,7856,329,129,3205,58,4388,818,0,918,1202,5327,213,525,420,0,489,18,233428,0,6194,33,523,1613,1,9307,885,3364,1586,0,9179,17788,0,28,191,193,2121,0,5486,794,3140,22379,0,3570,6560,173,13127,192687,24973,75065,17108,591,33898,134302,453,0,3,84,0,12,0,90,37,7848,1170,7051,57,104,36,12511,4419,0,775,61332,2025,117,80911,3157,2760,539,14631,10773,1882,676,93,21,2141,24,130,0,866,15179,49829,18,0,1111,54687,1825,154752,601505,5642,742,1,0,3154,84,7,1361,2341,1841,3991116
3/07/2021,5107,2456,3745,127,910,0,42,95594,4521,107,910,13079,4977,246,1358,14912,47,3175,25185,330,104,33,1,16920,17,9667,1158,523932,1,3,18084,168,8,696,1324,26349,287,2,98,174,32973,4636,108314,146,166,0,4686,315,8215,1337,126,375,30310,945,2537,155,0,3852,21660,16242,2397,122,25,1269,678,4330,1,0,27,984,111180,142,159,181,5347,91023,796,94,12731,0,1,9419,172,69,478,462,7081,211,29992,30,402005,60027,84627,17281,5000,29,6429,127637,1082,14842,9769,7759,3671,0,2005,2027,3,2526,7859,329,133,3205,58,4390,818,0,921,1205,5434,213,526,420,0,489,18,233580,0,6195,33,531,1614,1,9315,897,3384,1626,0,9198,17789,0,28,191,194,2121,0,5486,794,3140,22408,0,3570,6567,173,13235,192687,25063,75083,17112,592,33925,134987,465,0,3,84,0,12,0,90,37,7863,1171,7055,57,104,36,12513,4419,0,775,61507,2026,117,80911,3191,2760,541,14631,10773,1885,686,93,21,2182,24,130,0,879,15261,49874,18,0,1111,54735,1831,154783,601588,5663,745,1,0,3173,84,7,1361,2397,1859,3998033
4/07/2021,5199,2456,3755,127,913,0,42,95904,4526,107,910,13085,4978,246,1360,15065,47,3185,25185,330,104,33,1,16951,17,9667,1158,524703,1,3,18084,168,8,720,1324,26361,288,2,98,174,33103,4636,108896,146,166,0,4686,315,8218,1351,126,375,30310,960,2537,155,0,3857,21660,16264,2403,122,25,1269,678,4331,1,0,30,984,111191,142,159,181,5347,91030,796,94,12737,0,1,9461,172,69,478,467,7089,211,29992,30,402728,60582,84792,17316,5000,29,6428,127649,1082,14848,9781,7934,3675,0,2017,2037,3,2528,7861,329,133,3211,58,4391,818,0,922,1208,5497,213,527,420,0,489,18,233622,0,6196,33,545,1615,1,9319,904,3419,1649,0,9225,17789,0,28,191,194,2121,0,5486,794,3283,22427,0,3573,6574,173,13346,193230,25149,75084,17112,592,33928,135637,470,0,3,85,0,12,0,90,37,7876,1174,7058,57,106,36,12513,4419,0,775,61840,2028,117,80911,3236,2760,545,14631,10774,1887,688,94,21,2226,24,131,0,892,15377,49924,18,0,1111,54758,1834,154813,601628,5689,747,1,0,3190,86,7,1361,2443,1878,4004680
5/07/2021,5283,2456,3765,127,915,0,42,96521,4527,107,910,13089,4978,246,1363,15229,47,3194,25190,330,104,33,1,16985,17,9667,1188,525492,1,3,18125,168,8,748,1324,26369,288,2,98,174,33249,4636,109466,146,167,0,4726,315,8219,1372,126,380,30311,962,2537,155,0,3857,21695,16284,2409,122,25,1270,678,4332,1,0,33,984,111227,143,161,182,5373,91031,796,94,12743,0,1,9498,173,69,478,471,7129,212,29996,30,403281,61140,84949,17345,5000,29,6429,127680,1094,14867,9785,7934,3690,0,2029,2046,3,2528,7863,329,133,3213,58,4393,818,0,924,1215,5574,213,527,420,0,489,18,233689,0,6197,33,548,1619,1,9329,912,3461,1662,0,9248,17790,0,28,191,194,2122,0,5486,794,3316,22452,0,3573,6583,173,13447,193389,25192,75085,17117,593,33973,136279,479,0,3,85,0,12,0,90,37,7891,1175,7059,57,107,36,12513,4420,0,775,62171,2032,117,80934,3268,2760,548,14631,10774,1889,689,96,21,2276,25,132,0,899,15482,49959,18,0,1966,54784,1839,154842,601749,5711,751,1,0,3209,90,7,1362,2492,1911,4012044
