Date,World,Africa,Asia,Europe,North_America,Oceania,South_America
2020-01-22,557,0,556,0,1,0,0
2020-01-23,657,0,654,0,3,0,0
2020-01-24,944,0,937,2,5,0,0
2020-01-25,1437,0,1429,3,5,0,0
2020-01-26,2120,0,2105,3,8,4,0
2020-01-27,2929,0,2912,4,8,5,0
2020-01-28,5580,0,5558,8,9,5,0
2020-01-29,6169,0,6143,10,10,6,0
2020-01-30,8237,0,8208,10,10,9,0
2020-01-31,9927,0,9889,17,12,9,0
2020-02-01,12038,0,11991,23,12,12,0
2020-02-02,16787,0,16738,25,12,12,0
2020-02-03,19887,0,19827,33,15,12,0
2020-02-04,23899,0,23836,34,16,13,0
2020-02-05,27644,0,27579,35,17,13,0
2020-02-06,30806,0,30739,35,18,14,0
2020-02-07,34339,0,34267,37,20,15,0
2020-02-08,37070,0,36989,46,20,15,0
2020-02-09,40098,0,40014,49,20,15,0
2020-02-10,42636,0,42551,49,21,15,0
2020-02-11,44679,0,44589,53,22,15,0
2020-02-12,45057,0,44966,54,22,15,0
2020-02-13,60209,0,60116,55,23,15,0
2020-02-14,66694,1,66599,56,23,15,0
2020-02-15,68770,1,68674,57,23,15,0
2020-02-16,70883,1,70787,57,23,15,0
2020-02-17,72819,1,72721,58,24,15,0
2020-02-18,74613,1,74515,58,24,15,0
2020-02-19,75034,1,74935,59,24,15,0
2020-02-20,75582,1,75480,61,25,15,0
2020-02-21,76212,1,76088,79,29,15,0
2020-02-22,77974,1,77807,121,30,15,0
2020-02-23,78299,1,78030,220,31,15,2
2020-02-24,78867,1,78521,296,32,15,2
2020-02-25,79721,2,79264,403,35,15,2
2020-02-26,80679,2,80063,560,36,15,3
2020-02-27,82023,2,81155,809,39,15,3
2020-02-28,83447,3,82236,1143,46,16,3
2020-02-29,85318,3,83728,1495,62,26,4
2020-03-01,87697,4,85321,2251,76,28,17
2020-03-02,89677,8,86704,2811,106,31,17
2020-03-03,92288,11,88571,3515,131,40,20
2020-03-04,94610,21,89799,4538,172,55,25
2020-03-05,97321,24,91090,5857,261,58,31
2020-03-06,101251,43,93121,7644,336,64,43
2020-03-07,105382,43,94880,9832,510,68,49
2020-03-08,109236,83,96081,12261,656,81,74
2020-03-09,113559,91,96987,15545,759,96,81
2020-03-10,118345,104,98175,18878,969,112,107
2020-03-11,125821,118,99896,24126,1412,133,136
2020-03-12,132577,134,101265,28957,1932,133,156
2020-03-13,145771,176,103074,39299,2704,208,310
2020-03-14,156657,252,104983,47206,3569,259,388
2020-03-15,167887,317,106931,55954,3923,308,454
2020-03-16,182446,404,108644,66723,5598,388,689
2020-03-17,197617,492,110649,77388,7641,467,980
2020-03-18,215168,610,112782,89365,10600,591,1220
2020-03-19,242254,788,114922,108660,15473,718,1693
2020-03-20,271783,970,117619,127680,22332,845,2337
2020-03-21,304207,1170,120175,149607,29063,1144,3048
2020-03-22,338378,1423,123415,168917,38767,1676,4180
2020-03-23,380927,1806,126484,195089,50737,1814,4997
2020-03-24,422772,2244,130104,220138,62209,2239,5838
2020-03-25,474250,2767,135516,251468,75230,2614,6655
2020-03-26,535052,3293,141242,285179,94420,3143,7775
2020-03-27,598950,3873,148329,319928,114307,3562,8951
2020-03-28,668510,4216,155517,356426,137927,4142,10282
2020-03-29,725010,4780,162723,386165,155480,4549,11313
2020-03-30,790010,5175,169958,418353,179220,5007,12297
2020-03-31,868437,5761,180531,454966,207419,5264,14496
2020-04-01,954747,6360,189255,491629,244997,5629,16877
2020-04-02,1037147,7016,198451,527014,279506,5976,19184
2020-04-03,1121340,7897,207247,564928,313811,6263,21194
2020-04-04,1181410,8579,216272,578972,347402,6570,23615
2020-04-05,1253101,9264,226225,607205,378080,6798,25529
2020-04-06,1327766,9980,236308,634710,412257,6979,27532
2020-04-07,1396678,10608,245878,658153,444502,7137,30400
2020-04-08,1478812,11414,255943,690862,477807,7306,35480
2020-04-09,1565933,12207,266187,724363,516157,7433,39586
2020-04-10,1652351,12901,277377,756976,552555,7585,44957
2020-04-11,1727812,13615,289374,785329,583765,7702,48027
2020-04-12,1846339,14484,301035,860174,611997,7734,50915
2020-04-13,1918084,15256,312610,885574,641865,7791,54988
2020-04-14,2002672,16227,324078,923731,672720,7872,58044
2020-04-15,2080921,17192,335543,955129,701890,7917,63250
2020-04-16,2175339,18360,347942,999241,734223,7960,67613
2020-04-17,2263176,19763,360753,1030917,770832,8028,72883
2020-04-18,2341364,21071,372954,1059799,800849,8087,78604
2020-04-19,2417649,22268,385231,1090202,828875,8138,82935
2020-04-20,2494079,23431,399306,1113643,862399,8162,87138
2020-04-21,2570119,24507,412982,1141496,891025,8189,91920
2020-04-22,2652127,25910,425201,1171111,924433,8204,97268
2020-04-23,2734782,27347,438030,1196351,960143,8219,104692
2020-04-24,2818311,29052,451032,1212775,995134,8239,122079
2020-04-25,2901426,30296,463037,1238046,1028840,8265,132942
2020-04-26,2972159,31828,474636,1260255,1057333,8284,139823
2020-04-27,3043153,33165,485642,1284174,1085111,8294,146767
2020-04-28,3118889,34784,497637,1308373,1112629,8320,157146
2020-04-29,3196195,36807,510612,1329746,1142932,8330,167768
2020-04-30,3279885,38753,523521,1352823,1176193,8347,180248
2020-05-01,3368842,40468,536892,1376213,1215032,8365,191872
2020-05-02,3447058,42705,549051,1398296,1245399,8388,203219
2020-05-03,3521054,44297,561464,1419434,1272157,8411,215291
2020-05-04,3598630,46951,575475,1440775,1299615,8435,227379
2020-05-05,3678281,48993,590402,1463131,1326956,8467,240332
2020-05-06,3768718,51535,606408,1490166,1355326,8487,256796
2020-05-07,3857267,54022,622081,1515157,1386993,8507,270507
2020-05-08,3947679,57647,638881,1538687,1417951,8514,285999
2020-05-09,4031919,60507,654019,1559775,1446108,8537,302973
2020-05-10,4107124,63086,672510,1579528,1468417,8549,315034
2020-05-11,4183287,66145,689066,1603060,1490757,8571,325688
2020-05-12,4268659,69312,706106,1625502,1517944,8581,341214
2020-05-13,4353050,72226,723083,1645904,1541973,8590,361274
2020-05-14,4448684,75344,743703,1666485,1572046,8621,382485
2020-05-15,4544996,78270,761482,1686904,1601558,8637,408145
2020-05-16,4638893,81273,781257,1704539,1629621,8647,433556
2020-05-17,4717217,84587,802061,1720969,1652108,8657,448835
2020-05-18,4806349,88255,822724,1737981,1678968,8671,469750
2020-05-19,4901950,91266,844894,1756262,1704473,8679,496376
2020-05-20,5007370,95057,867494,1774487,1731500,8688,530144
2020-05-21,5113310,99752,891742,1792131,1761911,8703,559071
2020-05-22,5220557,103620,915970,1810708,1790968,8707,590584
2020-05-23,5324643,107485,940357,1827653,1816342,8722,624084
2020-05-24,5417843,111605,964424,1841977,1841946,8722,649169
2020-05-25,5506048,115733,986225,1856200,1865832,8734,673324
2020-05-26,5598406,119444,1006527,1872356,1889797,8747,701535
2020-05-27,5700948,124524,1030394,1887478,1914336,8758,735458
2020-05-28,5820940,129440,1056331,1907537,1941402,8774,777456
2020-05-29,5942411,135186,1085188,1924141,1972006,8793,817097
2020-05-30,6077439,141304,1112763,1941232,1999998,8801,873341
2020-05-31,6180292,146551,1141967,1955759,2024219,8811,902985
2020-06-01,6280559,152336,1170099,1970585,2047134,8831,931574
2020-06-02,6403277,157214,1200660,1984522,2072931,8839,979111
2020-06-03,6514517,162311,1234062,1996484,2098042,8850,1014768
2020-06-04,6652824,169417,1266207,2016267,2132941,8857,1059135
2020-06-05,6786381,176603,1299323,2032828,2165604,8862,1103161
2020-06-06,6915701,183202,1333762,2048623,2191592,8869,1149653
2020-06-07,7026676,189536,1368360,2063316,2214998,8875,1181591
2020-06-08,7129687,196187,1399506,2078158,2237168,8877,1209791
2020-06-09,7255653,202657,1433226,2093442,2264054,8885,1253389
2020-06-10,7392837,209202,1469996,2109241,2293420,8896,1302082
2020-06-11,7529000,216605,1507843,2125775,2323572,8900,1346305
2020-06-12,7656445,224684,1540535,2142509,2357223,8905,1382589
2020-06-13,7790288,232771,1579459,2158459,2387755,8931,1422913
2020-06-14,7922180,241551,1624420,2173180,2413849,8946,1460234
2020-06-15,8047053,251144,1661702,2187169,2440199,8960,1497879
2020-06-16,8190834,258786,1699563,2202679,2471996,8983,1548827
2020-06-17,8333895,267522,1741266,2218593,2506982,9005,1590527
2020-06-18,8476914,275757,1782202,2234897,2544335,9023,1630700
2020-06-19,8657815,285570,1825253,2250854,2583662,9027,1703449
2020-06-20,8843612,296919,1867036,2265611,2623960,9079,1781007
2020-06-21,8936598,306356,1906914,2278922,2658337,9094,1776975
2020-06-22,9078837,315343,1947480,2292415,2696240,9115,1818244
2020-06-23,9246970,324419,1989877,2307242,2744616,9145,1871671
2020-06-24,9418384,335768,2033697,2322531,2789340,9186,1927862
2020-06-25,9597799,347710,2078029,2337351,2838712,9224,1986773
2020-06-26,9790203,359308,2124203,2352683,2896326,9233,2048450
2020-06-27,9966538,371545,2170672,2366773,2945624,9322,2102602
2020-06-28,10134894,382153,2217649,2378430,2996851,9404,2150407
2020-06-29,10287521,393283,2262112,2391131,3045665,9474,2185856
2020-06-30,10471153,404891,2308658,2403976,3105004,9560,2239064
2020-07-01,10686204,418104,2375380,2417026,3164286,9643,2301765
2020-07-02,10891052,432306,2426009,2430495,3230714,9708,2361820
2020-07-03,11093604,447466,2476811,2444387,3293981,9902,2421057
2020-07-04,11283195,462951,2530539,2457073,3351804,10088,2470740
2020-07-05,11469232,476586,2586725,2468582,3415552,10230,2511557
2020-07-06,11637359,490326,2636788,2481733,3468353,10406,2549753
2020-07-07,11846742,507792,2687029,2493664,3535773,10538,2611946
2020-07-08,12061821,522535,2740925,2507631,3607532,10711,2672487
2020-07-09,12286177,541725,2798554,2521157,3680001,11036,2733704
2020-07-10,12519070,559430,2855002,2535637,3760522,11216,2797263
2020-07-11,12731664,578216,2910353,2549182,3831816,11461,2850636
2020-07-12,12924389,594933,2965207,2560737,3901406,11644,2890462
2020-07-13,13118651,611002,3021620,2574971,3970473,11916,2928669
2020-07-14,13339466,625452,3076607,2587768,4047886,12154,2989599
2020-07-15,13569123,643484,3137113,2601962,4126536,12479,3047549
2020-07-16,13813888,663929,3198021,2617097,4209074,12903,3112864
2020-07-17,14051223,683468,3262093,2633166,4288222,13116,3171158
2020-07-18,14286399,702480,3336296,2646549,4369019,13481,3218574
2020-07-19,14498167,721049,3404863,2658154,4438760,13750,3261591
2020-07-20,14706194,736561,3466344,2675630,4509719,14113,3303827
2020-07-21,14949036,750440,3531777,2689977,4589506,14587,3372749
2020-07-22,15224148,770049,3603474,2705568,4668338,14998,3461721
2020-07-23,15503608,788518,3683320,2722880,4750922,15293,3542675
2020-07-24,15786895,810613,3758400,2740316,4839305,15649,3622612
2020-07-25,16036205,828757,3832803,2754021,4916338,16109,3688177
2020-07-26,16247784,847065,3905702,2766654,4983736,16664,3727963
2020-07-27,16481898,860515,3974956,2787988,5053607,17033,3787799
2020-07-28,16745535,874016,4052945,2803095,5129950,17315,3868214
2020-07-29,17015579,891656,4130837,2821134,5205473,18032,3948447
2020-07-30,17297084,909073,4211752,2840733,5288156,18637,4028733
2020-07-31,17584312,928075,4300305,2860267,5366824,19025,4109816
2020-08-01,17830336,944997,4377857,2874826,5439694,19662,4173300
2020-08-02,18060694,957731,4459625,2887518,5495648,20106,4240066
2020-08-03,18266516,968595,4534813,2911964,5546239,20519,4284386
2020-08-04,18531605,978515,4614151,2932335,5619145,21241,4366218
2020-08-05,18806539,993874,4699983,2952060,5685291,21725,4453606
2020-08-06,19093061,1008204,4790710,2973711,5757149,22117,4541170
2020-08-07,19375312,1021693,4881426,2997039,5830379,22573,4622202
2020-08-08,19640351,1035915,4972505,3012413,5906081,22960,4690477
2020-08-09,19873156,1048272,5059120,3026082,5968701,23299,4747682
2020-08-10,20106204,1057404,5140458,3052331,6030247,23659,4802105
2020-08-11,20371592,1065279,5226303,3072604,6098613,24073,4884720
2020-08-12,20646463,1074535,5321731,3094953,6164804,24423,4966017
2020-08-13,20936370,1084940,5414244,3122142,6229579,24805,5060660
2020-08-14,21243312,1097484,5509028,3148791,6311012,25132,5151865
2020-08-15,21492182,1109296,5600459,3168886,6375145,25397,5212999
2020-08-16,21702076,1119254,5684236,3185996,6418487,25729,5268374
2020-08-17,21914832,1128106,5762121,3215402,6463280,26011,5319912
2020-08-18,22174108,1136758,5855172,3237967,6518039,26247,5399925
2020-08-19,22451413,1147648,5953544,3265679,6575367,26499,5482676
2020-08-20,22722724,1158260,6050548,3295755,6631554,26695,5559912
2020-08-21,22984521,1168533,6147795,3327308,6690761,26896,5623228
2020-08-22,23247878,1178966,6242937,3349631,6747495,27108,5701741
2020-08-23,23450515,1188019,6327016,3369898,6787851,27261,5750470
2020-08-24,23678516,1195531,6413318,3405502,6829754,27406,5807005
2020-08-25,23923580,1203068,6495440,3432111,6882045,27741,5883175
2020-08-26,24205104,1211924,6608435,3457678,6934696,27909,5964462
2020-08-27,24492216,1220472,6712034,3497537,6996630,28052,6037491
2020-08-28,24776027,1228581,6815986,3532597,7054455,28260,6116148
2020-08-29,25036622,1236945,6920657,3556774,7108297,28385,6185564
2020-08-30,25256230,1245415,7024117,3579028,7149421,28476,6229773
2020-08-31,25520420,1252228,7118315,3620840,7192130,28654,6308253
2020-09-01,25787154,1259391,7222178,3650631,7244828,28765,6381361
2020-09-02,26068918,1268105,7332642,3685610,7295060,28953,6458548
2020-09-03,26354253,1275851,7444181,3722261,7351848,29048,6531064
2020-09-04,26655856,1284430,7559500,3763520,7410985,29202,6608219
2020-09-05,26929431,1291822,7674692,3793823,7466662,29289,6673143
2020-09-06,27158327,1299644,7791731,3820547,7502952,29345,6714108
2020-09-07,27375524,1306517,7892854,3870334,7535202,29482,6741135
2020-09-08,27621929,1314196,8011326,3907566,7573203,29586,6786052
2020-09-09,27907146,1322490,8136932,3947670,7616951,29673,6853430
2020-09-10,28211474,1330538,8264905,3993674,7666769,29779,6925809
2020-09-11,28527780,1339233,8393988,4042517,7722398,29921,6999723
2020-09-12,28816398,1346641,8518311,4080380,7779775,29967,7061324
2020-09-13,29065150,1353386,8639263,4110435,7827629,30011,7104426
2020-09-14,29332247,1359867,8755128,4165500,7869646,30208,7151898
2020-09-15,29612706,1366423,8877509,4208496,7915890,30248,7214140
2020-09-16,29917584,1373750,9008654,4259574,7964460,30295,7280851
2020-09-17,30233109,1382352,9138256,4314754,8018680,30343,7348724
2020-09-18,30559677,1390520,9264882,4375267,8079809,30381,7418818
2020-09-19,30852695,1399248,9388730,4420222,8136526,30558,7477411
2020-09-20,31107739,1407668,9506174,4459702,8185262,30573,7518360
2020-09-21,31367589,1413814,9612132,4524904,8226487,30603,7559649
2020-09-22,31651821,1420652,9729861,4578176,8274519,30775,7617838
2020-09-23,31963398,1429378,9853710,4639247,8326606,30861,7683596
2020-09-24,32284234,1437564,9977354,4704541,8386626,30887,7747262
2020-09-25,32614193,1445542,10099894,4774127,8445668,31016,7817946
2020-09-26,32899812,1451954,10221871,4827362,8500537,31043,7867045
2020-09-27,33146737,1460322,10335258,4872194,8541096,31047,7906820
2020-09-28,33409443,1465989,10433804,4939746,8589126,31060,7949718
2020-09-29,33692163,1473500,10547955,4988293,8641442,31235,8009738
2020-09-30,34016643,1481930,10673671,5066805,8691976,31389,8070872
2020-10-01,34335700,1489195,10793131,5137513,8749364,31407,8135090
2020-10-02,34665132,1498044,10910183,5214043,8814022,31532,8197308
2020-10-03,34962368,1506872,11017733,5285908,8874284,31552,8246019
2020-10-04,35222804,1514965,11125899,5361032,8915662,31566,8273680
2020-10-05,35534133,1519672,11223255,5442876,8988341,31858,8328131
2020-10-06,35850152,1526267,11331891,5527831,9044134,31870,8388159
2020-10-07,36199343,1536821,11448715,5626080,9104959,32028,8450740
2020-10-08,36558601,1547725,11557568,5736501,9175504,32120,8509183
2020-10-09,36918906,1556288,11664754,5854639,9243144,32476,8567605
2020-10-10,37274269,1569819,11772872,5965762,9309052,32496,8624268
2020-10-11,37563646,1578797,11871763,6054688,9363661,32523,8662214
2020-10-12,37853612,1584674,11962248,6165195,9415264,33059,8693172
2020-10-13,38172878,1592514,12062035,6276845,9476642,33088,8731754
2020-10-14,38553481,1604026,12166837,6417726,9547285,33445,8784162
2020-10-15,38960335,1613133,12268702,6573191,9623707,33464,8848138
2020-10-16,39370712,1623813,12369353,6730457,9707224,33698,8906167
2020-10-17,39742598,1638080,12465927,6877318,9773523,33716,8954034
2020-10-18,40073644,1646273,12557294,7011022,9834549,33725,8990781
2020-10-19,40448484,1655958,12639666,7171991,9914017,34484,9032368
2020-10-20,40837140,1665745,12730480,7331220,9988474,34547,9086674
2020-10-21,41276501,1676224,12828793,7526924,10063626,35178,9145756
2020-10-22,41758361,1687190,12925884,7747916,10157193,35208,9204970
2020-10-23,42252014,1697608,13023485,7978776,10252075,35874,9264196
2020-10-24,42708066,1709369,13112193,8189528,10343478,35893,9317605
2020-10-25,43066659,1718465,13197356,8344896,10412418,35972,9357552
2020-10-26,43549768,1729156,13270124,8624914,10488760,36564,9400250
2020-10-27,44018170,1737828,13354950,8851340,10579903,36584,9457565
2020-10-28,44539146,1749731,13448130,9108027,10681133,37435,9514690
2020-10-29,45090524,1760797,13541320,9391558,10786789,37452,9572608
2020-10-30,45661540,1774401,13633432,9688605,10901146,37466,9626490
2020-10-31,46133565,1785475,13720269,9923422,10999965,37478,9666956
2020-11-01,46572669,1795768,13807855,10144803,11087920,37488,9698835
2020-11-02,47120240,1803344,13890975,10476126,11181755,38892,9729148
2020-11-03,47684833,1814219,13984044,10761163,11321589,39217,9764601
2020-11-04,48176433,1828228,14081414,10971798,11435452,39565,9819976
2020-11-05,48795044,1843619,14177936,11283913,11578654,40047,9870875
2020-11-06,49417353,1855337,14279572,11603250,11722390,40298,9916506
2020-11-07,50016377,1870356,14373350,11910927,11864045,40310,9957389
2020-11-08,50507200,1882860,14468113,12133317,11995427,40323,9987160
2020-11-09,51015207,1891757,14553689,12381584,12128318,41016,10018843
2020-11-10,51585507,1904921,14649129,12620919,12282009,41311,10087218
2020-11-11,52209402,1918938,14750061,12912101,12447399,41664,10139239
2020-11-12,52848755,1934695,14849194,13201630,12622102,41839,10199295
2020-11-13,53508753,1949358,14948720,13487356,12816330,42070,10264919
2020-11-14,54095431,1963445,15042879,13738696,12993268,42102,10315041
2020-11-15,54584319,1976005,15124603,13952177,13142079,42142,10347313
2020-11-16,55109476,1986322,15205317,14182560,13310299,42570,10382408
2020-11-17,55711552,1999195,15299571,14444023,13487511,42837,10438415
2020-11-18,56332346,2014480,15406260,14699470,13673635,43075,10495426
2020-11-19,56985394,2028406,15513226,14967988,13879635,43314,10552825
2020-11-20,57658687,2044150,15621887,15236187,14096510,43496,10616457
2020-11-21,58250303,2057507,15725603,15464785,14289794,43522,10669092
2020-11-22,58747608,2070302,15830495,15649215,14451418,43537,10702641
2020-11-23,59281283,2080377,15927288,15838013,14655722,43881,10736002
2020-11-24,59871300,2092881,16034630,16060257,14850366,44134,10789032
2020-11-25,60487695,2107527,16144362,16282319,15053022,44429,10856036
2020-11-26,61075946,2121460,16282809,16521833,15186040,44544,10919260
2020-11-27,61770528,2137499,16428957,16755899,15424321,44774,10979078
2020-11-28,62377229,2150900,16556534,16958769,15612122,44780,11054124
2020-11-29,62872127,2163977,16681828,17119970,15766038,44796,11095518
2020-11-30,63378315,2174318,16797368,17281187,15943962,45101,11136379
2020-12-01,63992532,2185155,16920239,17471793,16160886,45313,11209146
2020-12-02,64632798,2201566,17047432,17677936,16381819,45495,11278550
2020-12-03,65323356,2217208,17178780,17902455,16625708,45689,11353516
2020-12-04,66019761,2235176,17305314,18126196,16885620,45918,11421537
2020-12-05,66659625,2249944,17428705,18322723,17127984,45927,11484342
2020-12-06,67202988,2263420,17548317,18492861,17323996,45935,11528459
2020-12-07,67737584,2274054,17656790,18650803,17540475,45956,11569506
2020-12-08,68367436,2287309,17775272,18836059,17790599,46203,11631994
2020-12-09,69032232,2306706,17893596,19048914,18031142,46290,11705584
2020-12-10,70526953,2325841,18802141,19278933,18292369,46429,11781240
2020-12-11,71232097,2344920,18916718,19514983,18554800,46562,11854114
2020-12-12,71880047,2363057,19026729,19726219,18801231,46571,11916240
2020-12-13,72418285,2379283,19126003,19900030,19011151,46585,11955233
2020-12-14,72969163,2390688,19220485,20065870,19241442,46725,12003953
2020-12-15,73617371,2408675,19327996,20267747,19491853,46869,12074231
2020-12-16,74334647,2429803,19434660,20509390,19750021,46986,12163787
2020-12-17,75073179,2450322,19536557,20763767,20014987,47192,12260354
2020-12-18,75793751,2469642,19637040,21012827,20287665,47289,12339288
2020-12-19,76428648,2490910,19732723,21228258,20516412,47337,12413008
2020-12-20,76975598,2509336,19820214,21414020,20721187,47372,12463469
2020-12-21,77521710,2526123,19899642,21596527,20937783,47557,12514078
2020-12-22,78173006,2546110,19989587,21824003,21169477,47648,12596181
2020-12-23,78854822,2571857,20079633,22068672,21415285,47729,12671646
2020-12-24,79548093,2598902,20168418,22328106,21652795,47844,12752028
2020-12-25,80066081,2624687,20254497,22532239,21799754,47867,12807037
2020-12-26,80572864,2646070,20330362,22671820,22031857,47894,12844861
2020-12-27,80985782,2664745,20401900,22806663,22183987,47923,12880564
2020-12-28,81484920,2679944,20471872,22975149,22378262,48088,12931605
2020-12-29,82156473,2700072,20553589,23221525,22615623,48222,13017442
2020-12-30,82881779,2730665,20637370,23496866,22863195,48313,13105370
2020-12-31,83721115,2760454,20722487,23785440,23205079,48408,13199247
2021-01-01,84307397,2788203,20797886,24021240,23406476,48443,13245149
2021-01-02,84888652,2811093,20868712,24181689,23694700,48486,13283972
2021-01-03,85408448,2833088,20937912,24349249,23916149,48527,13323523
2021-01-04,85966077,2854863,21010349,24550089,24128107,48607,13374062
