Date,World,Africa,Asia,Europe,North_America,Oceania,South_America
22/01/2020,557,0,556,0,1,0,0
23/01/2020,657,0,654,0,3,0,0
24/01/2020,944,0,937,2,5,0,0
25/01/2020,1437,0,1429,3,5,0,0
26/01/2020,2120,0,2105,3,8,4,0
27/01/2020,2929,0,2912,4,8,5,0
28/01/2020,5580,0,5558,8,9,5,0
29/01/2020,6169,0,6143,10,10,6,0
30/01/2020,8237,0,8208,10,10,9,0
31/01/2020,9927,0,9889,17,12,9,0
1/02/2020,12038,0,11991,23,12,12,0
2/02/2020,16787,0,16738,25,12,12,0
3/02/2020,19887,0,19827,33,15,12,0
4/02/2020,23899,0,23836,34,16,13,0
5/02/2020,27644,0,27579,35,17,13,0
6/02/2020,30806,0,30739,35,18,14,0
7/02/2020,34339,0,34267,37,20,15,0
8/02/2020,37070,0,36989,46,20,15,0
9/02/2020,40098,0,40014,49,20,15,0
10/02/2020,42636,0,42551,49,21,15,0
11/02/2020,44679,0,44589,53,22,15,0
12/02/2020,45057,0,44966,54,22,15,0
13/02/2020,60209,0,60116,55,23,15,0
14/02/2020,66694,1,66599,56,23,15,0
15/02/2020,68770,1,68674,57,23,15,0
16/02/2020,70883,1,70787,57,23,15,0
17/02/2020,72819,1,72721,58,24,15,0
18/02/2020,74613,1,74515,58,24,15,0
19/02/2020,75034,1,74935,59,24,15,0
20/02/2020,75582,1,75480,61,25,15,0
21/02/2020,76212,1,76088,79,29,15,0
22/02/2020,77974,1,77807,121,30,15,0
23/02/2020,78299,1,78030,220,31,15,2
24/02/2020,78867,1,78521,296,32,15,2
25/02/2020,79721,2,79264,403,35,15,2
26/02/2020,80679,2,80063,560,36,15,3
27/02/2020,82023,2,81155,809,39,15,3
28/02/2020,83447,3,82236,1143,46,16,3
29/02/2020,85318,3,83728,1495,62,26,4
1/03/2020,87697,4,85321,2251,76,28,17
2/03/2020,89677,8,86704,2811,106,31,17
3/03/2020,92288,11,88571,3515,131,40,20
4/03/2020,94610,21,89799,4538,172,55,25
5/03/2020,97321,24,91090,5857,261,58,31
6/03/2020,101251,43,93121,7644,336,64,43
7/03/2020,105382,43,94880,9832,510,68,49
8/03/2020,109236,83,96081,12261,656,81,74
9/03/2020,113559,91,96987,15545,759,96,81
10/03/2020,118345,104,98175,18878,969,112,107
11/03/2020,125821,118,99896,24126,1412,133,136
12/03/2020,132577,134,101265,28957,1932,133,156
13/03/2020,145771,176,103074,39299,2704,208,310
14/03/2020,156657,252,104983,47206,3569,259,388
15/03/2020,167887,317,106931,55954,3923,308,454
16/03/2020,182446,404,108644,66723,5598,388,689
17/03/2020,197617,492,110649,77388,7641,467,980
18/03/2020,215168,610,112782,89365,10600,591,1220
19/03/2020,242254,788,114922,108660,15473,718,1693
20/03/2020,271783,970,117619,127680,22332,845,2337
21/03/2020,304207,1170,120175,149607,29063,1144,3048
22/03/2020,338378,1423,123415,168917,38767,1676,4180
23/03/2020,380927,1806,126484,195089,50737,1814,4997
24/03/2020,422772,2244,130104,220138,62209,2239,5838
25/03/2020,474250,2767,135516,251468,75230,2614,6655
26/03/2020,535052,3293,141242,285179,94420,3143,7775
27/03/2020,598950,3873,148329,319928,114307,3562,8951
28/03/2020,668510,4216,155517,356426,137927,4142,10282
29/03/2020,725010,4780,162723,386165,155480,4549,11313
30/03/2020,790010,5175,169958,418353,179220,5007,12297
31/03/2020,868437,5761,180531,454966,207419,5264,14496
1/04/2020,954747,6360,189255,491629,244997,5629,16877
2/04/2020,1037147,7016,198451,527014,279506,5976,19184
3/04/2020,1121340,7897,207247,564928,313811,6263,21194
4/04/2020,1181410,8579,216272,578972,347402,6570,23615
5/04/2020,1253101,9264,226225,607205,378080,6798,25529
6/04/2020,1327766,9980,236308,634710,412257,6979,27532
7/04/2020,1396678,10608,245878,658153,444502,7137,30400
8/04/2020,1478812,11414,255943,690862,477807,7306,35480
9/04/2020,1565933,12207,266187,724363,516157,7433,39586
10/04/2020,1652351,12901,277377,756976,552555,7585,44957
11/04/2020,1727812,13615,289374,785329,583765,7702,48027
12/04/2020,1846339,14484,301035,860174,611997,7734,50915
13/04/2020,1918084,15256,312610,885574,641865,7791,54988
14/04/2020,2002672,16227,324078,923731,672720,7872,58044
15/04/2020,2080921,17192,335543,955129,701890,7917,63250
16/04/2020,2175339,18360,347942,999241,734223,7960,67613
17/04/2020,2263176,19763,360753,1030917,770832,8028,72883
18/04/2020,2341364,21071,372954,1059799,800849,8087,78604
19/04/2020,2417649,22268,385231,1090202,828875,8138,82935
20/04/2020,2494079,23431,399306,1113643,862399,8162,87138
21/04/2020,2570119,24507,412982,1141496,891025,8189,91920
22/04/2020,2652127,25910,425201,1171111,924433,8204,97268
23/04/2020,2734782,27347,438030,1196351,960143,8219,104692
24/04/2020,2818311,29052,451032,1212775,995134,8239,122079
25/04/2020,2901426,30296,463037,1238046,1028840,8265,132942
26/04/2020,2972159,31828,474636,1260255,1057333,8284,139823
27/04/2020,3043153,33165,485642,1284174,1085111,8294,146767
28/04/2020,3118889,34784,497637,1308373,1112629,8320,157146
29/04/2020,3196195,36807,510612,1329746,1142932,8330,167768
30/04/2020,3279885,38753,523521,1352823,1176193,8347,180248
1/05/2020,3368842,40468,536892,1376213,1215032,8365,191872
2/05/2020,3447058,42705,549051,1398296,1245399,8388,203219
3/05/2020,3521054,44297,561464,1419434,1272157,8411,215291
4/05/2020,3598630,46951,575475,1440775,1299615,8435,227379
5/05/2020,3678281,48993,590402,1463131,1326956,8467,240332
6/05/2020,3768718,51535,606408,1490166,1355326,8487,256796
7/05/2020,3857267,54022,622081,1515157,1386993,8507,270507
8/05/2020,3947679,57647,638881,1538687,1417951,8514,285999
9/05/2020,4031919,60507,654019,1559775,1446108,8537,302973
10/05/2020,4107124,63086,672510,1579528,1468417,8549,315034
11/05/2020,4183287,66145,689066,1603060,1490757,8571,325688
12/05/2020,4268659,69312,706106,1625502,1517944,8581,341214
13/05/2020,4353050,72226,723083,1645904,1541973,8590,361274
14/05/2020,4448684,75344,743703,1666485,1572046,8621,382485
15/05/2020,4544996,78270,761482,1686904,1601558,8637,408145
16/05/2020,4638893,81273,781257,1704539,1629621,8647,433556
17/05/2020,4717217,84587,802061,1720969,1652108,8657,448835
18/05/2020,4806349,88255,822724,1737981,1678968,8671,469750
19/05/2020,4901950,91266,844894,1756262,1704473,8679,496376
20/05/2020,5007370,95057,867494,1774487,1731500,8688,530144
21/05/2020,5113310,99752,891742,1792131,1761911,8703,559071
22/05/2020,5220557,103620,915970,1810708,1790968,8707,590584
23/05/2020,5324643,107485,940357,1827653,1816342,8722,624084
24/05/2020,5417843,111605,964424,1841977,1841946,8722,649169
25/05/2020,5506048,115733,986225,1856200,1865832,8734,673324
26/05/2020,5598406,119444,1006527,1872356,1889797,8747,701535
27/05/2020,5700948,124524,1030394,1887478,1914336,8758,735458
28/05/2020,5820940,129440,1056331,1907537,1941402,8774,777456
29/05/2020,5942411,135186,1085188,1924141,1972006,8793,817097
30/05/2020,6077439,141304,1112763,1941232,1999998,8801,873341
31/05/2020,6180292,146551,1141967,1955759,2024219,8811,902985
1/06/2020,6280559,152336,1170099,1970585,2047134,8831,931574
2/06/2020,6403277,157214,1200660,1984522,2072931,8839,979111
3/06/2020,6514517,162311,1234062,1996484,2098042,8850,1014768
4/06/2020,6652824,169417,1266207,2016267,2132941,8857,1059135
5/06/2020,6786381,176603,1299323,2032828,2165604,8862,1103161
6/06/2020,6915701,183202,1333762,2048623,2191592,8869,1149653
7/06/2020,7026676,189536,1368360,2063316,2214998,8875,1181591
8/06/2020,7129687,196187,1399506,2078158,2237168,8877,1209791
9/06/2020,7255653,202657,1433226,2093442,2264054,8885,1253389
10/06/2020,7392837,209202,1469996,2109241,2293420,8896,1302082
11/06/2020,7529000,216605,1507843,2125775,2323572,8900,1346305
12/06/2020,7656445,224684,1540535,2142509,2357223,8905,1382589
13/06/2020,7790288,232771,1579459,2158459,2387755,8931,1422913
14/06/2020,7922180,241551,1624420,2173180,2413849,8946,1460234
15/06/2020,8047053,251144,1661702,2187169,2440199,8960,1497879
16/06/2020,8190834,258786,1699563,2202679,2471996,8983,1548827
17/06/2020,8333895,267522,1741266,2218593,2506982,9005,1590527
18/06/2020,8476914,275757,1782202,2234897,2544335,9023,1630700
19/06/2020,8657815,285570,1825253,2250854,2583662,9027,1703449
20/06/2020,8843612,296919,1867036,2265611,2623960,9079,1781007
21/06/2020,8936598,306356,1906914,2278922,2658337,9094,1776975
22/06/2020,9078837,315343,1947480,2292415,2696240,9115,1818244
23/06/2020,9246970,324419,1989877,2307242,2744616,9145,1871671
24/06/2020,9418384,335768,2033697,2322531,2789340,9186,1927862
25/06/2020,9597799,347710,2078029,2337351,2838712,9224,1986773
26/06/2020,9790203,359308,2124203,2352683,2896326,9233,2048450
27/06/2020,9966538,371545,2170672,2366773,2945624,9322,2102602
28/06/2020,10134894,382153,2217649,2378430,2996851,9404,2150407
29/06/2020,10287521,393283,2262112,2391131,3045665,9474,2185856
30/06/2020,10471153,404891,2308658,2403976,3105004,9560,2239064
1/07/2020,10686204,418104,2375380,2417026,3164286,9643,2301765
2/07/2020,10891052,432306,2426009,2430495,3230714,9708,2361820
3/07/2020,11093604,447466,2476811,2444387,3293981,9902,2421057
4/07/2020,11283195,462951,2530539,2457073,3351804,10088,2470740
5/07/2020,11469232,476586,2586725,2468582,3415552,10230,2511557
6/07/2020,11637359,490326,2636788,2481733,3468353,10406,2549753
7/07/2020,11846742,507792,2687029,2493664,3535773,10538,2611946
8/07/2020,12061821,522535,2740925,2507631,3607532,10711,2672487
9/07/2020,12286177,541725,2798554,2521157,3680001,11036,2733704
10/07/2020,12519070,559430,2855002,2535637,3760522,11216,2797263
11/07/2020,12731664,578216,2910353,2549182,3831816,11461,2850636
12/07/2020,12924389,594933,2965207,2560737,3901406,11644,2890462
13/07/2020,13118651,611002,3021620,2574971,3970473,11916,2928669
14/07/2020,13339466,625452,3076607,2587768,4047886,12154,2989599
15/07/2020,13569123,643484,3137113,2601962,4126536,12479,3047549
16/07/2020,13813888,663929,3198021,2617097,4209074,12903,3112864
17/07/2020,14051223,683468,3262093,2633166,4288222,13116,3171158
18/07/2020,14286399,702480,3336296,2646549,4369019,13481,3218574
19/07/2020,14498167,721049,3404863,2658154,4438760,13750,3261591
20/07/2020,14706194,736561,3466344,2675630,4509719,14113,3303827
21/07/2020,14949036,750440,3531777,2689977,4589506,14587,3372749
22/07/2020,15224148,770049,3603474,2705568,4668338,14998,3461721
23/07/2020,15503608,788518,3683320,2722880,4750922,15293,3542675
24/07/2020,15786895,810613,3758400,2740316,4839305,15649,3622612
25/07/2020,16036205,828757,3832803,2754021,4916338,16109,3688177
26/07/2020,16247784,847065,3905702,2766654,4983736,16664,3727963
27/07/2020,16481898,860515,3974956,2787988,5053607,17033,3787799
28/07/2020,16745535,874016,4052945,2803095,5129950,17315,3868214
29/07/2020,17015579,891656,4130837,2821134,5205473,18032,3948447
30/07/2020,17297084,909073,4211752,2840733,5288156,18637,4028733
31/07/2020,17584312,928075,4300305,2860267,5366824,19025,4109816
1/08/2020,17830336,944997,4377857,2874826,5439694,19662,4173300
2/08/2020,18060694,957731,4459625,2887518,5495648,20106,4240066
3/08/2020,18266516,968595,4534813,2911964,5546239,20519,4284386
4/08/2020,18531605,978515,4614151,2932335,5619145,21241,4366218
5/08/2020,18806539,993874,4699983,2952060,5685291,21725,4453606
6/08/2020,19093061,1008204,4790710,2973711,5757149,22117,4541170
7/08/2020,19375312,1021693,4881426,2997039,5830379,22573,4622202
8/08/2020,19640351,1035915,4972505,3012413,5906081,22960,4690477
9/08/2020,19873156,1048272,5059120,3026082,5968701,23299,4747682
10/08/2020,20106204,1057404,5140458,3052331,6030247,23659,4802105
11/08/2020,20371592,1065279,5226303,3072604,6098613,24073,4884720
12/08/2020,20646463,1074535,5321731,3094953,6164804,24423,4966017
13/08/2020,20936370,1084940,5414244,3122142,6229579,24805,5060660
14/08/2020,21243312,1097484,5509028,3148791,6311012,25132,5151865
15/08/2020,21492182,1109296,5600459,3168886,6375145,25397,5212999
16/08/2020,21702076,1119254,5684236,3185996,6418487,25729,5268374
17/08/2020,21914832,1128106,5762121,3215402,6463280,26011,5319912
18/08/2020,22174108,1136758,5855172,3237967,6518039,26247,5399925
19/08/2020,22451413,1147648,5953544,3265679,6575367,26499,5482676
20/08/2020,22722724,1158260,6050548,3295755,6631554,26695,5559912
21/08/2020,22984521,1168533,6147795,3327308,6690761,26896,5623228
22/08/2020,23247878,1178966,6242937,3349631,6747495,27108,5701741
23/08/2020,23450515,1188019,6327016,3369898,6787851,27261,5750470
24/08/2020,23678516,1195531,6413318,3405502,6829754,27406,5807005
25/08/2020,23923580,1203068,6495440,3432111,6882045,27741,5883175
26/08/2020,24205104,1211924,6608435,3457678,6934696,27909,5964462
27/08/2020,24492216,1220472,6712034,3497537,6996630,28052,6037491
28/08/2020,24776027,1228581,6815986,3532597,7054455,28260,6116148
29/08/2020,25036622,1236945,6920657,3556774,7108297,28385,6185564
30/08/2020,25256230,1245415,7024117,3579028,7149421,28476,6229773
31/08/2020,25520420,1252228,7118315,3620840,7192130,28654,6308253
1/09/2020,25787154,1259391,7222178,3650631,7244828,28765,6381361
2/09/2020,26068918,1268105,7332642,3685610,7295060,28953,6458548
3/09/2020,26354253,1275851,7444181,3722261,7351848,29048,6531064
4/09/2020,26655856,1284430,7559500,3763520,7410985,29202,6608219
5/09/2020,26929431,1291822,7674692,3793823,7466662,29289,6673143
6/09/2020,27158327,1299644,7791731,3820547,7502952,29345,6714108
7/09/2020,27375524,1306517,7892854,3870334,7535202,29482,6741135
8/09/2020,27621929,1314196,8011326,3907566,7573203,29586,6786052
9/09/2020,27907146,1322490,8136932,3947670,7616951,29673,6853430
10/09/2020,28211474,1330538,8264905,3993674,7666769,29779,6925809
11/09/2020,28527780,1339233,8393988,4042517,7722398,29921,6999723
12/09/2020,28816398,1346641,8518311,4080380,7779775,29967,7061324
13/09/2020,29065150,1353386,8639263,4110435,7827629,30011,7104426
14/09/2020,29332247,1359867,8755128,4165500,7869646,30208,7151898
15/09/2020,29612706,1366423,8877509,4208496,7915890,30248,7214140
16/09/2020,29917584,1373750,9008654,4259574,7964460,30295,7280851
17/09/2020,30233109,1382352,9138256,4314754,8018680,30343,7348724
18/09/2020,30559677,1390520,9264882,4375267,8079809,30381,7418818
19/09/2020,30852695,1399248,9388730,4420222,8136526,30558,7477411
20/09/2020,31107739,1407668,9506174,4459702,8185262,30573,7518360
21/09/2020,31367589,1413814,9612132,4524904,8226487,30603,7559649
22/09/2020,31651821,1420652,9729861,4578176,8274519,30775,7617838
23/09/2020,31963398,1429378,9853710,4639247,8326606,30861,7683596
24/09/2020,32284234,1437564,9977354,4704541,8386626,30887,7747262
25/09/2020,32614193,1445542,10099894,4774127,8445668,31016,7817946
26/09/2020,32899812,1451954,10221871,4827362,8500537,31043,7867045
27/09/2020,33146737,1460322,10335258,4872194,8541096,31047,7906820
28/09/2020,33409443,1465989,10433804,4939746,8589126,31060,7949718
29/09/2020,33692163,1473500,10547955,4988293,8641442,31235,8009738
30/09/2020,34016643,1481930,10673671,5066805,8691976,31389,8070872
1/10/2020,34335700,1489195,10793131,5137513,8749364,31407,8135090
2/10/2020,34665132,1498044,10910183,5214043,8814022,31532,8197308
3/10/2020,34962368,1506872,11017733,5285908,8874284,31552,8246019
4/10/2020,35222804,1514965,11125899,5361032,8915662,31566,8273680
5/10/2020,35534133,1519672,11223255,5442876,8988341,31858,8328131
6/10/2020,35850152,1526267,11331891,5527831,9044134,31870,8388159
7/10/2020,36199343,1536821,11448715,5626080,9104959,32028,8450740
8/10/2020,36558601,1547725,11557568,5736501,9175504,32120,8509183
9/10/2020,36918906,1556288,11664754,5854639,9243144,32476,8567605
10/10/2020,37274269,1569819,11772872,5965762,9309052,32496,8624268
11/10/2020,37563646,1578797,11871763,6054688,9363661,32523,8662214
12/10/2020,37853612,1584674,11962248,6165195,9415264,33059,8693172
13/10/2020,38172878,1592514,12062035,6276845,9476642,33088,8731754
14/10/2020,38553481,1604026,12166837,6417726,9547285,33445,8784162
15/10/2020,38960335,1613133,12268702,6573191,9623707,33464,8848138
16/10/2020,39370712,1623813,12369353,6730457,9707224,33698,8906167
17/10/2020,39742598,1638080,12465927,6877318,9773523,33716,8954034
18/10/2020,40073644,1646273,12557294,7011022,9834549,33725,8990781
19/10/2020,40448484,1655958,12639666,7171991,9914017,34484,9032368
20/10/2020,40837140,1665745,12730480,7331220,9988474,34547,9086674
21/10/2020,41276501,1676224,12828793,7526924,10063626,35178,9145756
22/10/2020,41758361,1687190,12925884,7747916,10157193,35208,9204970
23/10/2020,42252014,1697608,13023485,7978776,10252075,35874,9264196
24/10/2020,42708066,1709369,13112193,8189528,10343478,35893,9317605
25/10/2020,43066659,1718465,13197356,8344896,10412418,35972,9357552
26/10/2020,43549768,1729156,13270124,8624914,10488760,36564,9400250
27/10/2020,44018170,1737828,13354950,8851340,10579903,36584,9457565
28/10/2020,44539146,1749731,13448130,9108027,10681133,37435,9514690
29/10/2020,45090524,1760797,13541320,9391558,10786789,37452,9572608
30/10/2020,45661540,1774401,13633432,9688605,10901146,37466,9626490
31/10/2020,46133565,1785475,13720269,9923422,10999965,37478,9666956
1/11/2020,46572669,1795768,13807855,10144803,11087920,37488,9698835
2/11/2020,47120240,1803344,13890975,10476126,11181755,38892,9729148
3/11/2020,47684833,1814219,13984044,10761163,11321589,39217,9764601
4/11/2020,48176433,1828228,14081414,10971798,11435452,39565,9819976
5/11/2020,48795044,1843619,14177936,11283913,11578654,40047,9870875
6/11/2020,49417353,1855337,14279572,11603250,11722390,40298,9916506
7/11/2020,50016377,1870356,14373350,11910927,11864045,40310,9957389
8/11/2020,50507200,1882860,14468113,12133317,11995427,40323,9987160
9/11/2020,51015207,1891757,14553689,12381584,12128318,41016,10018843
10/11/2020,51585507,1904921,14649129,12620919,12282009,41311,10087218
11/11/2020,52209402,1918938,14750061,12912101,12447399,41664,10139239
12/11/2020,52848755,1934695,14849194,13201630,12622102,41839,10199295
13/11/2020,53508753,1949358,14948720,13487356,12816330,42070,10264919
14/11/2020,54095431,1963445,15042879,13738696,12993268,42102,10315041
15/11/2020,54584319,1976005,15124603,13952177,13142079,42142,10347313
16/11/2020,55109476,1986322,15205317,14182560,13310299,42570,10382408
17/11/2020,55711552,1999195,15299571,14444023,13487511,42837,10438415
18/11/2020,56332346,2014480,15406260,14699470,13673635,43075,10495426
19/11/2020,56985394,2028406,15513226,14967988,13879635,43314,10552825
20/11/2020,57658687,2044150,15621887,15236187,14096510,43496,10616457
21/11/2020,58250303,2057507,15725603,15464785,14289794,43522,10669092
22/11/2020,58747608,2070302,15830495,15649215,14451418,43537,10702641
23/11/2020,59281283,2080377,15927288,15838013,14655722,43881,10736002
24/11/2020,59871300,2092881,16034630,16060257,14850366,44134,10789032
25/11/2020,60487695,2107527,16144362,16282319,15053022,44429,10856036
26/11/2020,61075946,2121460,16282809,16521833,15186040,44544,10919260
27/11/2020,61770528,2137499,16428957,16755899,15424321,44774,10979078
28/11/2020,62377229,2150900,16556534,16958769,15612122,44780,11054124
29/11/2020,62872127,2163977,16681828,17119970,15766038,44796,11095518
30/11/2020,63378315,2174318,16797368,17281187,15943962,45101,11136379
1/12/2020,63992532,2185155,16920239,17471793,16160886,45313,11209146
2/12/2020,64632798,2201566,17047432,17677936,16381819,45495,11278550
3/12/2020,65323356,2217208,17178780,17902455,16625708,45689,11353516
4/12/2020,66019761,2235176,17305314,18126196,16885620,45918,11421537
5/12/2020,66659625,2249944,17428705,18322723,17127984,45927,11484342
6/12/2020,67202988,2263420,17548317,18492861,17323996,45935,11528459
7/12/2020,67737584,2274054,17656790,18650803,17540475,45956,11569506
8/12/2020,68367436,2287309,17775272,18836059,17790599,46203,11631994
9/12/2020,69032232,2306706,17893596,19048914,18031142,46290,11705584
10/12/2020,70526953,2325841,18802141,19278933,18292369,46429,11781240
11/12/2020,71232097,2344920,18916718,19514983,18554800,46562,11854114
12/12/2020,71880047,2363057,19026729,19726219,18801231,46571,11916240
13/12/2020,72418285,2379283,19126003,19900030,19011151,46585,11955233
14/12/2020,72969163,2390688,19220485,20065870,19241442,46725,12003953
15/12/2020,73617371,2408675,19327996,20267747,19491853,46869,12074231
16/12/2020,74334647,2429803,19434660,20509390,19750021,46986,12163787
17/12/2020,75073179,2450322,19536557,20763767,20014987,47192,12260354
18/12/2020,75793751,2469642,19637040,21012827,20287665,47289,12339288
19/12/2020,76428648,2490910,19732723,21228258,20516412,47337,12413008
20/12/2020,76975598,2509336,19820214,21414020,20721187,47372,12463469
21/12/2020,77521710,2526123,19899642,21596527,20937783,47557,12514078
22/12/2020,78173006,2546110,19989587,21824003,21169477,47648,12596181
23/12/2020,78854822,2571857,20079633,22068672,21415285,47729,12671646
24/12/2020,79548093,2598902,20168418,22328106,21652795,47844,12752028
25/12/2020,80066081,2624687,20254497,22532239,21799754,47867,12807037
26/12/2020,80572864,2646070,20330362,22671820,22031857,47894,12844861
27/12/2020,80985782,2664745,20401900,22806663,22183987,47923,12880564
28/12/2020,81484920,2679944,20471872,22975149,22378262,48088,12931605
29/12/2020,82156473,2700072,20553589,23221525,22615623,48222,13017442
30/12/2020,82881779,2730665,20637370,23496866,22863195,48313,13105370
31/12/2020,83721115,2760454,20722487,23785440,23205079,48408,13199247
1/01/2021,84307397,2788203,20797886,24021240,23406476,48443,13245149
2/01/2021,84888652,2811093,20868712,24181689,23694700,48486,13283972
3/01/2021,85408448,2833088,20937912,24349249,23916149,48527,13323523
4/01/2021,85966077,2854863,21010349,24550089,24128107,48607,13374062
5/01/2021,86706506,2881708,21093063,24826969,24386193,48730,13469843
6/01/2021,87497552,2917497,21180899,25099300,24678375,48785,13572696
7/01/2021,88366824,2952934,21268705,25400231,24994912,48874,13701168
8/01/2021,89202019,2989374,21336299,25691763,25329807,48943,13805833
9/01/2021,89958113,3024446,21441321,25924203,25625534,48987,13893622
10/01/2021,90559102,3056084,21517822,26123863,25857880,49009,13954444
11/01/2021,91173496,3084082,21592183,26337311,26085125,49136,14025659
12/01/2021,91865583,3110152,21674394,26564393,26338936,49225,14128483
13/01/2021,92608584,3144213,21761696,26823932,26600151,49325,14229267
14/01/2021,93367376,3178460,21848087,27085281,26866745,49460,14339343
15/01/2021,94150964,3210018,21930706,27345755,27146696,49526,14468263
16/01/2021,94807753,3237546,22016341,27537104,27398223,49560,14568979
17/01/2021,95334609,3264174,22091599,27695147,27596179,49579,14637931
18/01/2021,95851837,3286590,22156449,27903539,27758536,49651,14697072
19/01/2021,96444325,3310074,22231273,28109398,27947801,49665,14796114
20/01/2021,97131238,3338410,22313002,28346834,28169416,49675,14913901
21/01/2021,97799405,3366360,22389530,28585455,28397257,49814,15010989
22/01/2021,98462682,3392340,22465349,28819033,28622498,49851,15113611
23/01/2021,99039300,3419704,22538573,28994942,28830916,49864,15205301
24/01/2021,99501246,3439885,22605567,29142475,28990636,49880,15272803
25/01/2021,99981764,3456519,22664264,29339527,29140613,49946,15330895
26/01/2021,100543015,3475126,22740454,29518934,29320193,50021,15438287
27/01/2021,101143416,3495987,22820511,29734502,29504896,50069,15537451
28/01/2021,101758498,3516765,22903416,29948766,29701520,50117,15637914
29/01/2021,102346807,3535971,22979301,30155153,29893091,50152,15733139
30/01/2021,102861590,3553839,23053703,30307863,30069161,50158,15826866
31/01/2021,103257563,3569601,23121154,30437870,30197106,50165,15881667
1/02/2021,103700594,3582291,23187052,30610639,30337201,50230,15933181
2/02/2021,104166081,3597115,23256391,30772628,30468703,50237,16021007
3/02/2021,104690483,3612577,23333537,30958923,30616192,50296,16118958
4/02/2021,105161902,3629043,23406379,31121761,30751371,50322,16203026
5/02/2021,105698112,3644975,23474656,31323022,30918550,50372,16286537
6/02/2021,106133254,3658315,23544652,31458305,31056832,50382,16364768
7/02/2021,106484774,3670256,23610747,31572871,31158897,50392,16421611
8/02/2021,106823861,3681607,23670370,31700658,31254486,50428,16466312
9/02/2021,107231073,3692899,23738392,31832444,31368554,50457,16548327
10/02/2021,107670988,3706026,23809271,31990568,31484504,50488,16630131
11/02/2021,108114757,3717944,23874293,32148049,31610787,50525,16713159
12/02/2021,108543630,3731845,23941245,32298362,31729452,50540,16792186
13/02/2021,108924084,3742776,24004299,32423965,31837136,50548,16865360
14/02/2021,109232716,3753191,24063027,32523509,31914870,50556,16927563
15/02/2021,109512777,3763031,24122393,32626669,31980654,50593,16969437
16/02/2021,109872298,3773025,24191156,32751419,32057968,50649,17048081
17/02/2021,110258659,3785191,24260617,32900620,32143669,50676,17117886
18/02/2021,110669156,3799239,24327358,33057887,32233797,50703,17200172
19/02/2021,111078527,3810283,24394621,33215373,32324754,50718,17282778
20/02/2021,111453688,3819822,24457317,33349540,32413253,50739,17363017
21/02/2021,111772211,3829333,24524707,33467033,32478298,50750,17422090
22/02/2021,112067797,3838352,24592079,33572657,32544450,50857,17469402
23/02/2021,112460266,3846104,24665672,33708767,32634365,50924,17554434
24/02/2021,112904401,3856590,24742203,33880582,32725974,50972,17648080
25/02/2021,113356945,3868956,24818202,34053683,32818907,51085,17746112
26/02/2021,113798459,3880035,24893103,34221798,32908888,51105,17843530
27/02/2021,114195173,3887867,24963059,34372020,32993672,51161,17927394
28/02/2021,114502952,3897281,25031042,34495029,33053478,51171,17974951
1/03/2021,114808484,3906070,25100149,34599910,33113423,51300,18037632
2/03/2021,115119904,3913621,25176685,34667788,33187692,51327,18122791
3/03/2021,115561195,3924485,25257400,34842073,33269925,51370,18215942
4/03/2021,116019642,3937063,25338480,35021010,33353322,51391,18318376
5/03/2021,116468166,3945600,25419621,35199463,33434405,51535,18417542
6/03/2021,116881021,3955555,25497044,35356766,33508324,51541,18511791
7/03/2021,117255460,3964028,25574405,35490578,33558731,51660,18616058
8/03/2021,117559846,3973315,25653828,35593789,33612523,51821,18674570
9/03/2021,117973884,3981120,25736920,35746110,33683797,51959,18773978
10/03/2021,118431775,3991541,25826828,35929154,33755987,52015,18876250
11/03/2021,118921460,4006762,25918599,36126456,33832408,52165,18985070
12/03/2021,119409355,4016631,26012359,36318864,33910663,52217,19098621
13/03/2021,119864959,4026961,26101021,36506485,33979302,52227,19198963
14/03/2021,120230031,4035519,26191748,36658529,34025876,52624,19265735
15/03/2021,120582425,4044037,26285531,36780958,34085965,52759,19333175
16/03/2021,121048902,4053080,26387781,36957090,34151452,52885,19446614
17/03/2021,121594621,4064067,26503233,37171659,34226174,52949,19576539
18/03/2021,122142552,4075369,26623499,37394260,34303330,53148,19692946
19/03/2021,122703138,4087990,26745169,37611544,34380281,53366,19824788
20/03/2021,123201568,4097237,26864928,37808296,34452004,53822,19925281
21/03/2021,123642032,4106372,26990077,37985335,34496088,53852,20010308
22/03/2021,124063221,4116081,27110755,38137704,34554351,54148,20090182
23/03/2021,124569096,4124678,27244954,38306564,34622696,54583,20215621
24/03/2021,125194927,4135500,27391473,38551984,34725764,54967,20335239
25/03/2021,125847119,4148074,27546429,38807296,34808503,54999,20481818
26/03/2021,126487158,4166506,27702969,39049021,34901778,55578,20611306
27/03/2021,127071683,4176105,27855948,39269905,34978854,55592,20735279
28/03/2021,127564337,4185014,28018387,39450211,35034364,56153,20820208
29/03/2021,128019385,4194759,28171374,39584280,35111636,56352,20900984
30/03/2021,128580839,4204543,28332649,39777610,35189207,56654,21020176
31/03/2021,129254744,4217242,28515967,40025436,35274800,57060,21164239
1/04/2021,129962669,4239521,28714540,40276444,35368101,57209,21306854
2/04/2021,130607471,4252592,28924752,40500102,35453069,57586,21419370
3/04/2021,131147808,4261395,29133777,40667020,35528787,57738,21499091
4/04/2021,131707730,4270946,29357742,40868833,35575456,58178,21576575
